Catalyst Name,Surface Area,Metal Loading,Particle Size,Pore Volume,Acid Sites,Temperature,Pressure,Alkene Hydrogenation,Oxidation,Dehydrogenation
K1TBF497,0.18347068522745086,0.07633540930492688,0.9713878030820906,0.6384376928297453,0.7904462466382038,384.6161075118398,346.2755626560473,0.6171616523523067,0.30553131181936977,0.41024041648874626
IWQ53ZP0,0.5273632959818355,0.31022565712421835,0.48388113032139235,0.5779804406059255,-0.007163900763500375,304.6833147116409,309.91424760289317,0.9288815040971556,0.12501074941071022,0.5165471657183415
9H1KVQIP,0.5365100035538154,0.996259093328683,0.4059006244869555,0.5674753053525066,0.29460167225746137,318.9506834621112,449.124684283689,0.26570246035076683,0.7791504106093872,0.5673055311502404
JCCSUWTJ,0.32861639596908665,0.325105639364903,0.29191392913722414,0.5028842628791025,0.5594954795854727,329.651908526898,246.9053266460255,0.43619057595136723,0.6567859200292132,0.6010612743469392
L78BGIKJ,0.38877147081389074,0.33668906628489687,0.7292261943446959,0.5871616336427916,0.8681826424616483,308.4761538941297,289.7157792051378,0.20539199864890745,0.3516419039538937,0.5183998895340659
AQJ2KED1,0.7064631635801066,0.6505152920957922,0.3129534708797721,0.4654284493744921,0.7645928163626243,330.1475612570652,252.92082137881562,0.045966943472166566,0.34368215273545566,0.7018234664521351
VYMKKBGL,0.394475130377704,0.6378941642552738,0.5338579160460045,0.8257595482117175,0.5196789575601405,309.02830759416787,204.3637485268128,0.45978523949929795,0.7498439184041903,0.6624352572331458
04CQUSYS,0.5152963997863234,0.6739777454439217,0.7427122382245592,0.12964605551445296,0.5392803577452435,230.7194937677475,315.6397511572463,0.6851502489290882,0.48799896537136933,0.22621461450092079
W3BE23FL,0.6358938492698307,0.45033588740435926,0.4835198704217937,0.4283960243334768,0.3871549428585762,306.3754816456315,288.7194175997619,0.9478013624585779,0.35288426482788243,0.7893286380306911
U9ZWHUQG,0.4177863675635079,0.7022349258374534,0.6150337574803875,0.7929364885208485,0.6475993254741761,400.2438803272334,317.2327265551173,0.49804513053392424,0.6888293666762192,0.46829092515592546
INEDD5K7,0.467411778588721,0.263004278661255,0.25751709783549476,0.04754179672115305,0.66642482196633,227.114864926929,287.74796134628855,0.5184939621771114,0.22725440114759105,0.3003474740212351
JA0B2S2Z,0.25139027824087656,0.5880907365038112,0.4792152356845101,0.331410538545019,0.9263857019620965,303.3533648169976,321.574453579633,0.7525177152877198,0.5929698460405342,0.659700666372354
FXVPYA9U,0.5689074309852257,0.5685863709011152,0.41655452220983746,0.5332768982956546,0.2699770151838925,310.9629219887895,231.61401762488106,0.645885845233655,0.48187848468697037,0.3561029328576415
82TK6FDL,0.3185188590020046,0.3208593147921335,0.4170654607239687,0.24342082389411868,0.7189063016476178,308.8497589011566,295.55366756674545,0.5162833379905765,0.6557158364839446,0.6612361965865907
7DY0JPZZ,-0.10185272317514138,0.6390714970423759,0.5892424159683104,0.04784362228103278,0.5116500782745119,246.96198278117467,354.42479512404907,0.6130317322118202,0.487931018945981,0.887365807802688
KK3T70KD,0.8412143096263299,0.6436642131705835,0.7095344282714943,0.636141703765484,0.582298781049828,328.0895422407508,255.74114930782332,0.3607886014563458,0.5043087690988374,0.5375995378928713
BEZ9IASK,-0.00014287041133687062,0.66417037852983,0.136902728664071,0.2792371937994689,0.08284542129612438,348.2077260784654,354.09966856039244,0.6462096884942387,0.5927138366799523,0.4673510494124507
8Q5JXOYD,0.48332715502666185,0.5455011401547446,0.36193684378196844,0.13993776685502368,0.08518514162833629,283.5225425611521,317.95430103738187,0.42765591676491443,0.6083356285392058,0.6837006076557698
KT9C7RGN,0.8432429446606478,0.280490856149605,0.48832307554723436,0.7519804604839992,0.611089451037141,406.24349685555933,202.99211404764077,0.07468810976822027,0.6847363567187363,0.4750512589266825
NIF2K3DC,0.6061519305133733,0.2842838228559106,0.2654879333404313,0.2655722954331353,0.5252703945283602,283.2041345796081,332.30529580007055,0.25237321147310265,0.5693860416287251,0.4693476252061941
57J186LW,0.6179175070785065,0.31852117380766376,0.5500801302132119,0.5954454768968904,0.6109502277441123,318.57535857963717,281.3347288475251,0.4622445846145186,0.4891389353505636,0.7539754281314759
K2YCHIMI,0.30924936762429617,0.4540663414479327,0.4000701493850686,0.2583210454607846,0.767222123085074,226.52352075982543,310.1099576183665,0.43555704668894096,0.63106788154479,0.06655548683444096
SBLBYX68,0.5042540307993016,0.6948228723033699,0.5916235727433178,0.7479015356151821,0.5852525642806778,242.21151315368957,254.32581717273328,0.64607845073419,0.37062384285542804,0.6862457722215808
3HKKAHSG,0.5705240245373581,0.43761486009252365,0.5408432447555338,0.5841083092821516,0.5724401825300287,348.82777169848396,230.6437057933844,-0.059503118205775474,0.7562814339610331,0.27298519904298135
67OB3WXC,0.6893813080817884,0.3353196031040516,0.7143935322906155,0.47659863951062825,1.0812487394864334,345.15294396761885,286.6190298393447,0.4388110673807073,0.3859835108783761,0.45745831557023403
S5CTZEP2,0.893979935312909,0.6329258021694482,0.5394389946144289,0.6786327052962179,0.6400158503254839,366.2317530652081,320.0323109421023,0.27129819137356853,0.30760131776521404,0.9294034360878867
DPP3TNAY,0.4983472608395998,0.7023479777843447,0.539736933096692,0.5894897603549412,0.4204803624101643,284.6677885747959,436.27143129506584,0.4836839462119964,0.7442548876274523,0.7544915061989574
7L56AJZS,0.48587432558265753,0.5950859728989762,0.9543749128743031,0.5848478126579345,0.33906379900510886,302.8494019024254,359.88545085343077,0.7363140158016019,0.47886442982995775,0.5961246743474087
SK5FNW1N,0.3402817790195961,0.8311709098158846,0.38690838864651883,0.6193183083548759,0.589367748232347,284.2516911960071,261.83377103828605,0.46231826942941884,0.5035991377259312,0.4766117645736479
176X2HMH,0.2669689131258399,0.7348838674397372,0.039898679832470973,0.38623791796733886,0.7752084715362928,217.66568007677182,276.9352086473248,0.8262251254685843,0.2836439181165457,0.6037067130009084
UV2K2HI2,0.2673815482142765,0.2514900177754968,0.9160457641753401,0.7249440210894571,0.22449034353470293,371.8045749130723,302.0923287714147,0.578288386161419,0.164246484890624,0.16398140739076517
3MEDDDE6,0.48965144931157173,0.7801211917920688,0.543073293499952,0.6380127127740334,0.7966697801380027,218.59033812783548,348.8809570141006,0.2542683598177464,0.6444795715650404,0.701595056718549
S16IMRHN,0.5224460840273809,0.5693073802799583,0.6448107539994467,0.18935040498439853,0.42756688857145997,290.4442812780108,325.85303208653414,0.7017385988665186,0.47488441691607003,0.19574297314338002
YTZZE7O0,0.6262206850264029,0.5655826163000952,0.6195138662277668,0.42537115516614693,0.5368307480712047,350.5999342023081,293.2157345378123,0.683151885791326,0.4736619468310445,0.7587202050778665
E1IFEI3X,0.1958565985160291,0.3195620512574494,0.3293313573896979,0.7175361796716457,0.9606214312118967,276.84804124354986,259.0831279253084,0.528881430230085,0.3808771223375689,0.7220317262928247
G6JBJZA0,0.6829083464792619,0.24302721608203998,0.2488069243926681,0.6830449561536645,0.471634712741821,305.00644664206226,408.33045227372907,0.46913443964875645,0.23769700680089145,0.5425323944357446
YJGWQDZB,0.3132439649523996,0.30090326203122264,0.7215865815339425,0.06790322491595324,0.5358905363167692,273.8209803627845,279.1213622167534,0.7867110697780939,0.452447116116302,0.3365962221555555
0NS037ZP,0.2684793729336709,0.4882354524786181,0.46666563604180633,0.2998269784684542,0.38046678997534117,332.98361637583713,323.6890600840741,0.45388588082610226,0.4864242175662896,0.5809276472432006
IRQFP7G1,0.5676253355022488,0.28002909174359447,0.6544237962244936,0.6473524000944301,0.4287073575971108,390.4671573551728,362.50526071331154,0.5638025546667028,0.4170562112426136,0.5280659066634611
Q0KILGMX,0.33782239456804586,0.4079287157438392,0.7526212801722288,0.6671087694038799,0.6857879624140752,297.5673277995194,363.1719708110068,1.0428679596902897,0.7827315241938746,0.711941800518597
8GA636XU,0.414046274881564,0.2064840787692514,0.3621975368877617,0.7293495598521941,0.32342280704380966,279.5604911032125,310.8631543915333,0.7130427586968127,0.7062859992216621,0.685283693619257
K6QEMX0K,0.7131146340818091,0.21184068791930777,0.5438883434367068,0.6212079738914923,0.7697402565485398,212.44881989443346,320.4133205515327,0.4595745490541962,0.5675127273412195,0.6463171813561768
NZEGVGDF,0.7167895611433612,0.6923980722176138,0.3640295411107902,0.33110407520583307,0.2833979557778863,346.46048529051313,259.8220476577693,0.6061930688760441,0.5207536360061502,0.9266059079267808
2LYXEM32,0.617464392671433,0.6282490963086189,0.3957744123595047,0.2650790517766929,0.5535604242918571,254.64337056396766,226.5914121562496,0.5051260348418601,0.7365049146820966,0.49115959828570077
2DC2AVIU,0.5486865244587161,0.7025075961499405,0.028628108764837346,0.35834566609641855,0.32842617956990705,333.4144399978312,302.46706329306727,0.6011361897749296,0.7948575206090135,0.3836891537331924
9DLU5IXS,0.6807589762516133,0.5618258137502303,0.6379678193702181,0.8181933730765425,0.5138699694077793,334.58013987113634,331.69253555954475,0.5696012426575787,0.3602765441556843,0.5434800756370399
5ZSNKUEE,0.6562878363687346,0.4568497727971576,0.858543574662199,0.4089667631548112,0.49638389856151,337.8083728060769,254.41924320519533,0.4647078463889397,0.36345404983623986,0.19717064326645795
V80YOD55,0.27074824099566397,0.49486870984124853,0.3107885583054517,0.6520410195546721,0.3895514481302129,329.6726959054894,280.9572363739117,0.4071673754020944,0.5148766924268153,0.627583088501819
XV0G06FE,0.5483712564268586,0.5941706894210195,0.7850833763247553,0.32612641971698225,0.5966662790275867,304.8529793102472,278.6436226721369,0.5486779049390273,0.806830729055122,0.6097099209024155
N0HACT1M,0.35793764361409064,0.5895029537798885,0.9928257053794606,0.4399824347008468,0.7810099000445658,295.2015480780344,321.35559809632804,0.5011333848913284,0.7693308102910106,0.32920180172296964
KKHNWGT2,0.575895916833398,0.517999976773884,0.43983860215001075,0.4853280940938629,0.7554485556705379,286.2509115126882,262.76677904154946,0.5628949827716276,0.36095810105534476,0.33872799807081916
C0QSGT75,0.5710651447837463,0.48472014438229744,0.46593747194240853,0.7535362307687083,0.5350332819160318,277.1656758158393,256.24028190564024,0.4306079918259449,0.6104964675496649,0.582718534921446
EIWR04NP,0.1641537238736745,0.12662827381432412,0.38776515258730215,0.5749380983037404,0.46358981545006395,359.8153838659976,305.2735369770317,0.45359755036604366,0.49453270321810416,0.5347770600460495
ALEDKLXR,0.796292134410143,0.38443433971411883,0.06513759618306558,0.26508062752685146,0.4141085109407938,322.6312996037346,257.68366068576927,0.3547657020604207,0.5040834108089696,0.2161256058162343
NOCT3CVO,0.7462347593339214,0.6270275080585782,0.5123139609643486,1.03031271251702,0.6540976736988922,275.84059697265803,239.4180559860685,0.11745284338218348,0.7225056332747563,0.33244502229497963
I4WMJF9P,0.34089276562927273,0.5531443199624968,0.4730207594642031,0.6843683100509627,1.1166677915943612,350.0540125696478,336.5740931890537,0.4339864520984919,0.06757206483471057,0.7272817676410863
93VTJDCN,0.656605157585434,0.6666283405945179,0.6471676016136904,0.8306820214236577,0.3157620003489682,295.3046839718745,316.7926984355419,0.7689857408862035,0.3363983796772628,0.3984217585985136
LD44KLUX,0.27578670409808625,0.5116765225552282,0.7112970150954188,0.4245959151650591,0.6471324419190526,305.0784493522368,320.4975218410306,0.34259948151292025,0.15561374071413708,0.6817115368228798
92TUJKLY,0.7306300815119546,0.7247712500970008,0.5971792707987007,0.31930331217659313,0.5229525197770035,334.6148156093574,257.9555391274024,0.6554924183724997,0.5317758054295062,0.715763868268467
LN1F6F3A,0.30195623511364145,0.6261000757444593,0.34767266645146044,0.5520830741653926,0.24828749907121378,310.2693838097341,331.1090374618405,-0.14167008555933247,0.504600928856401,0.4890419893425897
VSZNCHV9,0.25369665351010573,0.40509870731389497,0.5714805117168343,0.4393462525263076,0.5909743835599238,264.8101000145516,309.67958837545615,0.8152183197650748,0.43648689321871453,0.5510193794549791
CH9M0JDW,0.40313275198858073,0.4216558996796013,0.1969461677929476,0.7301587483180635,0.6472243388728813,256.61719812188176,312.1858383322683,0.6742169103739268,0.643629800602868,0.6177999199421728
OQYTJ72S,0.8184372796808284,0.6655545077344754,0.5117598937648663,0.29680596892914035,0.4856552026400051,298.4374028078045,261.03934840391327,0.607057319810417,0.6757675679336895,0.7230401230695559
7R1LG7P3,0.38381701631303594,0.7031372308712204,0.5928558362495718,0.4967936751238534,0.41526715156731786,262.01503744017737,349.2812696985552,0.591479575223631,0.771826209826965,0.3179774523266331
UMXYKET1,0.5085758770073742,0.5904686124036397,0.6173041056186058,0.41532002975132465,0.5964536779517938,227.70670915538187,392.5939154744157,0.4941157237399279,0.48909034257908146,0.34963209394678785
GB1QXMXM,0.5381212615619587,0.6595097693690524,0.3286082368596618,-0.11134824219107575,0.38906204901359553,312.7732661513945,210.84914525812857,0.4796130724113842,0.6395830416051864,0.32078751796909627
1KMPXVS2,0.2452271247793794,0.46666349848284594,0.21618032150475963,0.1490346512312688,0.2767622562186346,225.1781979684749,310.496187846634,0.3943187739359817,0.5119598930115361,0.6116275480972286
04SKS7HB,0.5929871196190359,0.6683721053242873,0.5473741657149305,0.3669131493077664,0.6374257440216596,277.3902638612832,301.7398298087804,0.025872406384333024,0.8206405570288193,0.20120337904278363
533YEHFL,0.5219447281417559,0.6619887317627977,0.5995316079701963,0.6703427415444007,0.3098434680710026,321.3154779081337,396.6833844314518,0.32208996464065387,0.22285497068348153,0.5808165447745942
KM412DDE,1.0879745741112898,0.7095693320820277,0.2056521448883194,0.39925547422654645,0.8533200770939036,305.8187372270356,245.6376787558606,0.7498941606657623,0.7661505110063844,0.5617203147144462
2PHT3CQQ,0.21403613671701033,0.5711017924726569,0.2068051701107198,0.38373675595214857,0.3826120746597189,252.9349808017992,236.98802189953676,0.5452121268136727,0.4549524794374735,0.5612950167227712
2LXLF3G3,0.49972359686900825,0.8418965856544918,0.3763944084676365,0.31302660528859605,0.3524594485628887,286.3673063771834,345.41411446725004,0.42766109225320453,0.10690218331481366,0.5721290284037841
DTGFJHWI,0.5995455555560265,0.5134084584175008,0.5320908378846251,0.7093945563770034,0.379346631377214,280.8622612474289,271.62926023757797,0.7949513840169686,0.6326502582515889,0.6970462114010731
1UR353FI,0.42435252288465775,0.5128752344588668,0.38498438941051166,0.6238258438353723,0.8541994383129834,268.1128158349244,268.072313398116,0.9108407984475528,0.48311122742260404,0.49536207637940743
5ZSBJ9O5,0.8294509958265215,0.3039816877898164,0.6727717332211094,0.8296931273816607,0.5899756708472343,340.32531731391623,191.8874383895834,0.46343446515869935,0.25304193329155666,0.5684822691438348
AMU1YT8O,0.4943747477722611,0.4903139528973301,0.2519491909752257,0.5128508759231946,0.7216751461844884,270.5220274075369,289.0661653534455,0.41844033501515226,0.3430823041271117,0.45029209590696395
4VDD6U77,0.5705758191918716,0.18021646555538795,0.5346564672624713,0.7574424844519512,0.5859406387150441,302.70714850963327,295.8841780495343,0.24735619215528937,0.5117727313952531,0.11827564801802692
3JBYHEFK,0.23090377491456965,0.2864860542858798,0.08660304124576967,0.38369001114192297,0.4273399355665451,264.88918582467375,288.0297035189551,0.5605301339031385,0.2904877429620509,0.8157287568165417
EUIRFDW7,0.7988524398000667,0.24455127324882397,0.1965239930203177,0.39304539981091186,0.774366456884102,300.98265739756704,356.9848599243751,0.5657297428561864,0.7838221238148093,0.5247114080739405
L81DRYLX,0.3883400334374455,0.36355260533885175,0.4245676183358218,0.7309122526204909,0.4957795276472368,255.95677259623602,353.52007186148705,0.25740466567262443,0.4803734599444274,0.7646254118622782
PSHVBOYB,0.25647125924810177,0.41185302469118246,0.24464172543515966,0.2507259583771746,0.6606256038616333,251.78642535794694,260.7600116226636,0.6365195727494445,0.14749879632639923,0.5685519996649755
MKIUO2SJ,0.3203905756290589,0.4357604063931348,0.3022184607443103,0.7633584395218387,0.04155918311217838,225.7856729127007,266.97596463232463,0.8392501554798106,0.6524322600407694,0.05250049681964064
JJXUXF78,0.8786115410853228,0.22647277039417252,0.4323805189947845,0.7323935833067485,0.3761013808170453,218.3221631100704,285.2098431690598,0.210206335911025,0.4425504447882755,0.7628424683026559
PFV8RYBW,0.4090081445173797,0.6559141165275887,0.3256844545985379,0.4988462235909679,0.6847245589425957,293.26999099082235,314.47052642927963,0.7321357055084654,0.4250216413510601,0.5888594710261215
0QH1GLIV,0.15436481281626718,0.6684887112252953,0.5465261107225976,0.6125455736531485,0.5778744655952253,264.03899136491367,233.45438039194318,0.698614173623353,0.39312664712186146,0.32782964856827146
YIM5EU3D,0.3541984305754786,0.43938410207767614,0.15756226606056067,0.486395773497992,0.4922043262448039,323.1110581548509,329.2012052461516,0.33385124495969665,-0.008833982835435128,0.5657219894724854
KYQ4OH8Q,0.8793402487170887,0.43938339827060513,0.4381209699501746,0.6180105453331154,0.6083644303173219,313.7278875118661,288.5626552061917,0.14814553845439893,0.349405032397795,0.4517144807272571
L8Y45FTE,0.41620063006118474,0.6526407660976227,0.5872911612437476,0.5477259844864141,0.5754307112761146,275.53994415621924,331.25720669500197,0.7202163188962404,0.543522677300841,0.6031761238174247
RIDDM64O,0.2995886486892182,0.5688576602474156,0.5234152939569994,0.673287848454066,0.9156807531427913,336.9310181979499,384.7022106051603,0.5387884449588368,0.7278716537202351,0.15472102554814726
MKPGHJFN,0.5355165540499217,0.334554994907474,0.359562412923608,0.435408380925158,0.5938022182703462,315.64350180555175,341.08029274996403,0.6388557945613191,0.576817641537013,0.2902786889357838
TFXSSKWC,0.31661831636021776,0.7955657975986193,0.2849244198294181,0.3619233228094898,0.18150450284888464,269.77847407663756,359.9858088634298,0.5498288650482526,0.4786954416503789,0.7412154270558773
P6OI9ONK,0.48479964119921215,0.628574920528352,0.8354138802014255,0.2776020528038651,0.30228173032412164,347.2886963743417,315.14571957875745,0.6265503520545366,0.6173530564300453,0.4373930095008558
1I6VZ8X9,0.6629329869740676,0.37550312886388826,0.8431895394478672,0.474609963437719,0.7482976160066914,276.23763490704175,309.55236729963235,0.2703628476708041,0.5542689957976676,0.36600340399657383
3U1APLI9,0.48830074552795294,0.36395396931838875,0.7211846088375088,0.7658879055112613,0.4498355580337535,370.86826831931734,226.80892837928613,0.4067451711617186,0.3536248231442236,0.5549515569227961
SBDVB5OJ,0.5571787792219323,0.626137352151022,0.4278395489256991,0.6797915983855807,0.3879700365952264,329.54774706756206,285.34252533224804,0.8398639917891466,0.6012074951537651,0.7461341162850035
Y25NABMV,0.1448915575443579,0.09884001958825939,0.6390559089529151,0.6826507708296013,0.5889646776632428,335.7227764736982,284.32939394485317,0.39420662653953725,0.7280857107481571,0.30731423365604305
2P7D3579,0.2691128137159995,0.1359901016285776,0.2191983449900179,0.30253258167266917,0.38585596852427534,338.94573520480657,334.1050060244492,0.6403542114527176,0.5671879717418301,0.4461210072746614
NNUV7X4B,0.33410230556119025,0.6402637332070018,0.2227280324526949,0.6917212955498288,0.613473999587055,349.7863557310304,342.5741211287468,0.5812541736059236,-0.16523542428640492,0.508509811592835
4T5NRPKJ,0.5514786637105689,0.5703324247047589,0.7472333652420657,0.48573993793721093,0.7812331543133912,330.1005949983094,318.7356829296236,0.5631141363059168,0.4640071164894769,0.740477077131251
0RD3STBD,0.41775956068560516,0.5257620522303755,0.7276205283931584,0.654100733484112,0.3365449820742763,206.99542781190678,327.3326251096806,0.6155536807181484,0.5647064183741398,0.4644365704263607
GW75EAUG,0.3679231755050669,0.4029041216068791,0.6787232020955738,0.49360133183114563,0.7531026377832719,317.555883529743,282.9756300353302,0.8163373090051504,0.5830223784091895,0.856312459360193
RPDC5XKW,0.46770939527966127,0.6907220705407826,0.5198902805433978,-0.009944972885525316,0.2473884866493588,218.9226668975124,319.2712615531919,0.37182680499527343,0.5152907331623386,0.6291809514219519
5CGI9UON,0.5240174127984321,0.570751429903795,0.6818106633732047,0.5132364607738971,0.8797588164019552,272.21374446517206,199.84313607788687,0.9672860615545997,0.5353758152589944,0.6062342751793076
RRPVE4ZE,0.3293809352303012,0.48864130955779034,0.5732184794327747,0.5603600945252873,0.14405164540768312,209.35680485588225,312.46696224065164,0.6019446259141109,0.241688911023764,0.20288216562377231
JZD6T33O,0.5239280322577454,0.34288875289775655,0.39326212449494186,0.764321388696738,0.47252521498821837,254.98438049047564,235.59197173833383,0.6232697177681124,0.6240808818178153,0.723319856936391
ED5IS10Y,0.671647487274921,0.20631799891593577,0.5662815931370383,0.7903897200990702,0.47422907848404067,319.5423489388934,286.96682163425254,0.546884086808496,0.46322877298996173,0.42104146369351725
JBHO9O7X,0.4363491903186156,0.7214993070757092,0.6293624182244791,0.4458712326682832,0.6222529882400518,325.23862369881215,350.7703956440347,0.8582049373684397,0.36152440871491986,0.08704402363288
BIDG1YWF,0.5223909379512867,0.7989152668198565,0.5563078577821039,0.3279733195108727,0.4296088822855943,316.9387900427016,284.3770226101554,0.29809323259045034,0.42005659305919874,0.6914787654663102
5KN4QQDA,0.4718481190164777,0.39397804068018544,0.9958082942885313,0.4151095260909474,0.30280729853340554,236.87702311035804,281.50526012555986,0.5649388892678712,0.6075502918784388,1.0481164483943939
Y0TX1OLW,0.7044128687477909,0.29342124264922853,0.6094763383670185,0.4277993703044245,0.5129727037623051,347.61995079723147,310.3930463152448,0.6873163431973479,0.6540903440532582,0.17580276971313452
XQK0QL0A,0.017933222324510334,0.6559501878516523,0.46890091959295166,0.47155738462770186,0.5050644054701142,341.4866904358004,286.5574222865162,0.38615667911323814,0.4115277281844832,0.6041995814505204
Q8JTM78W,0.41027619477572286,0.454773761465733,0.3851679264041132,0.21637756401892527,0.4620408082938462,363.89247106712355,336.3492455946652,0.47194823725346663,0.5432817092029734,0.6628917600969275
GYQDJ1T5,0.6668424644596918,0.8880934846715395,0.644871883307777,0.7807454564996135,0.5949009288663122,292.1419003153827,337.18272553691975,0.6614052248480125,0.5788704429456364,0.7535566740181245
3ECSR96M,0.15059851867457336,0.894866904990723,0.7088097145865211,0.13289758536480184,0.405459095120895,331.4894196381374,302.0002335585297,0.4567343138901705,0.91180830436978,0.731487393452426
KW25XRUJ,0.5639933197770947,0.2958620539577119,0.31644969055747985,0.8475005653328982,0.28296418245928157,307.325856237862,400.9390524041581,0.48478727569965735,0.11795610226897413,0.6387622468628286
GT8GTHE1,0.8946995279660421,0.4914427524935242,0.21597297954834294,0.06065147156445183,0.2813402707721995,299.1987965740167,266.47186034388875,0.3180984087190424,0.6296858280429046,0.3555449898718178
L1JDRW8F,0.2661784268926295,0.4840812497010076,0.49346193001097116,0.6110120815131013,0.5532113664416031,293.7026965861983,276.0161896557371,0.8023414769715227,0.5429987570978018,0.5637132089620513
1DWQ96P4,0.5845097666648043,0.3624981371185749,0.2217785031623976,0.5661792391228928,0.6047919315803169,420.0128762770135,290.1163230624569,0.4797859016764247,0.3810046010798165,0.5110151617534847
XGBANVI3,0.5987960296124372,0.0019434937453365886,0.6008138025773093,0.8514924189288375,0.07921137153156943,224.19079390532556,218.55467122585893,0.48568200467619554,0.3816706343107686,0.34411054587380197
ZBODCO7C,0.6646465345862089,0.8097593288462908,0.5569599652389122,0.27105341465426686,0.5751353148596876,379.20612769806894,332.890725709877,0.5720636109438304,0.30430486194213363,0.15130980190151083
4KEBNQJC,0.38978819171646967,0.7033831726612689,0.21661814118975004,0.7139960187206592,0.4393237006388692,319.3274610126661,307.0728039113334,0.603398097529262,0.5486114594764255,0.39631500707050205
HLSGB7RR,0.3463033556505704,0.41644156698093326,0.4973256519266057,0.5120967106795605,0.4601103642171929,283.06529557462784,309.0811559503829,0.15372417718029724,0.6427111194659388,0.11465689162325599
7R91Y0MP,0.45110939621267254,0.5652390806085115,0.6696478552986426,0.17757058914351115,0.6565758751984323,375.42346068717006,255.44934916358892,0.6981575374333897,0.40563685618623146,0.4709006105413316
ZMAK9RXS,0.5951796898558207,0.41000841563166857,0.4096751611348259,0.4919950817619638,0.7219512955452532,320.71536378347395,303.61051006780946,0.41785338536888156,0.6598867507400142,0.5319439254606415
GWUU0RMF,0.3892581944318549,0.5258699631277217,0.6020009623467079,0.38152024013113567,0.6366063153499295,342.56742305785633,300.5769672600339,0.7307012774420396,0.9717701024187306,0.5641892230886602
0PBVB3BX,0.5322396964491986,0.5939247768491471,0.6381753029423782,0.30490464042816856,0.10352471501892152,324.5915721391995,322.69526485208473,0.6587901844289086,0.6627261242731903,0.3215295852001383
K6XHM6GA,0.4880086259972238,0.3330739519036452,0.844053259886032,0.6713806099527166,0.6126134718200026,275.43856374310474,350.58233692983765,0.677809075318311,0.1431697810142114,0.6596348457627808
7CPAM1RA,0.24993284054442644,0.733295453878093,0.3574349678418197,0.3400015742836947,0.6860213745742441,314.6968401785427,254.56045418854046,0.49508612481480374,0.7324029135287009,0.3447411373514997
0XL76GAU,0.21225829938840507,0.3180197068902889,0.6153970927900753,0.25772074331027706,0.4014567748538348,319.5874824738406,362.80118460499426,0.6993103016330788,0.1535205280417683,0.10307149210058764
